Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,5163271598.15702,5632460936.54576,6066976682.67364,6510239502.76489,7159202706.48027,8058681060.159,8696460205.3397,9514496703.39762,10159934136.7838,11063065083.4888,12814123115.2613,14583114840.0629,17358610849.701,22534253702.8686,27145693810.1341,32877805200.023,35942270686.3374,41508030431.1074,46523091009.6713,53132244623.9213,64439382896.0156,63596654760.8677,62647195537.6511,61627240831.0948,62057955032.7758,65416879914.3907,78693253275.995,94230055658.6271,101900260856.222,102633789557.535,119791683307.507,121872464483.487,130838040067.584,120579072750.596,127131461119.927,152027402449.804,163517783497.163,161354369892.838,154165219811.533,162286003692.686,171315639982.731,174003247439.305,195418347152.985,228752436371.854,264357494659.388,308722079937.912,345424664369.357,400883873279.083,461946808510.638,386383919342.271,428527064662.898,498156756965.081,509704856037.817,522746212765.957,498339751388.521,386578443732.562,370556666666.667
GDP (current US$),NY.GDP.MKTP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,OECD members,OED,1071148475514.27,1125832873080.26,1215841395834.54,1310283702525.91,1431887117052.82,1554546215295.46,1706871955736.83,1831600832673.07,1985484760913.14,2179226849961.88,2390390683899.96,2646317576675.44,3070546013844.55,3709185177012.06,4158280828935.98,4658825077592.44,5049009543876.65,5693077367139.99,6835772209738.79,7896142494076.76,8764338498876.66,8922436064860.48,8786255124381.46,9077887021839.15,9494477176460.67,10015967458690.5,12140888703532.8,14052574571754.3,15854831419998.1,16610824977450.5,18717131834846.3,19798533698156.4,21286212823936.2,21602686285516.5,23066746233125.2,25409558844503.6,25631695317896.2,25240277081015,25498833540302.7,26798774923570.7,27363992604547.6,27110458733015,28288512448418.7,31695201775379,35282198778124.2,37292067332552.4,39314471295987.3,42976830143569.6,45489387312056.4,42557636515963.9,44588338316642.4,47907103635329.8,47806877199978,48377472391665.7,49318789258230.1,46489946914053.5,47394052809933.2
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,..,..,..,..,..,63287594.5113414,67768132.1758611,107152720.243027,188864890.808735,239980801.535877,256299496.040317,301010587.102984,366857738.40542,483033932.135729,1645917776.49103,2096699189.34569,2560220034.74233,2741169947.88651,2740301389.69311,3733352634.62652,5981760277.93862,7259120150.55009,7554719455.70353,7932541690.79328,8821366531.55762,10005500579.0388,7323822251.3089,7811183094.92848,8386215864.75943,9372171651.49545,11685045513.6541,11341482444.7334,12452275682.7048,12493107932.3797,12918855656.697,13802600780.2341,15277763328.9987,15837451235.3706,14085373211.9636,15710148244.4733,19507412223.6671,19452015604.6814,20142782834.8505,21633810143.0429,24763589076.723,31081924577.3732,37215864759.4278,42085305591.6775,60905331599.4798,48388296488.9467,58641621957.8941,67937307405.122,76689583316.9189,78938585285.6905,81034395037.5246,69831770995.5405,66293368010.4031
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,3120000513.63038,3703668497.25236,4485075013.76688,6495784978.63855,11967802921.9622,13355843219.8957,16602401120.5883,18699272186.2966,20631386856.0129,26785098967.4082,37183269997.956,37385918037.1978,35362618281.9374,33399704521.5294,33642964084.1968,31964598499.4935,32342044549.6328,38389402844.2948,43139712814.829,45177490212.0309,54042037641.2318,55656865129.0129,60712295552.4812,57746555835.7855,60482828187.5356,69298946725.52,73172701870.202,76266859217.9987,74735365660.7399,80433140076.8188,91230480401.4556,90672611826.8333,97772578664.9743,121118378940.561,150081419957.446,182102127175.268,214036484985.339,261998871872.612,320442487440.3,275173743167.462,320128712509.16,396019011152.095,413403874820.602,431086487370.448,444405144277.814,368813590036.302,358773092768.133
GDP (current US$),NY.GDP.MKTP.CD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1119628254.45097,1122701696.34762,1171337344.9078,1358461165.8138,1664350939.8496,1904926911.85166,1963994945.57172,1918437387.41573,1837236806.42751,2014185046.11569,1906817279.10052,2070080622.74654,2033588088.5576,2130602489.94617,2224856985.74429,2396519647.95393,2548876044.46992,2794580111.5317,2946262871.07794,3395405058.97482,3668259744.87741,3939096312.4053,3935301807.10212,3383564007.07114,3685133762.02162,3448662181.8232,3375672793.3588,3547120140.79495,4158737438.11844,4803309271.01673,5273003192.09283,5542891987.75737,6079623933.05137,6554131285.08651,5775975880.54319,6402407316.26645,7588040251.82748,8109258573.53231,8375325157.08132,8780810605.05193,8577127156.94718,8888374720.40864
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,3707055900.88198,4054599181.01638,4233095590.0882,4540529105.41789,5130407727.84544,5884712095.75809,6466610751.78496,7403821902.56195,8090088555.2289,8632927257.45485,10027088849.223,10602058189.8362,9309109764.07784,6324884129.38617,8773030424.24242,11340000242.4242,13338484979.798,15126059646.4646,17820100626.2626,19707979303.0303,23689696767.6768,28100605515.1515,30725972786.7299,28691890433.0709,31151824658.6524,31144920554.0897,31899071053.9368,33351528115.351,38472741737.3968,40171019643.3511,40010424928.715,45451960731.7204,48635176852.7673,51478304859.5879,51894781281.8919,60636022422.6176,63320122807.1223,62433300338.0941,62191955814.3478,62973855718.8874,73952374969.7995,72309738921.3329,72306820396.2325,83244801092.7096,97977766197.6724,109502102510.883,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177406854514.885,213587413183.996,224383620829.57,231218567178.979,244360888750.807,271049886672.733,283659980698.255
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76888000,83855000,82451000,75907000,83527000,95237000,108203000,113213000,117320000,113485000,149300000,160000000,163500000,159900000,175300000,193300000,194700000,196000000,198100000,186400000,183800000,199900000,214200000,228700000,250900000,287400000,293000000
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,20958000000,24522200000,26593500000,28917200000,34373820500,39954761200,44856189500,49165773100,52132289700,55187700000
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,230496032.972722,244832035.023504,261184037.362676,275968039.477545,305312043.675238,344159480.344943,390973233.284802,441706910.068317,485160824.280435,551237316.608803,645537126.217942,717716130.493883,858802035.928144,1299105240.73285,1467346059.99713,1356591176.85561,1511856584.25833,1640763204.44781,1947947524.33347,2293621944.3664,2545983007.89984,2498068350.66865,2368584969.53284,2562492524.81761,2552526263.0759,2423373088.07358,2648033765.69899,3143848331.31402,3655979702.45646,3546460176.99115,3219730365,3787352286.66667,4377984100,4974662910,5502648500,4636113480.00002,5155485419.7,4936605079.99998,3789428160.00001,3477060138.33333,3521348154.79666,3081029665.98233,2999542369.42117,3536459111.2438,3927114465.90565,4865971718.29732,5527856839.07482,6340673793.54534,8000074071.33069,8105331929.8755,9716103408.96554,12873049346.2674,15391629871.3765,15413163674.9224,16928680397.4185,..,..
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,..,..,..,..,..,400129691.269841,421700442.063492,451524124.603175,477012512.698413,512728946.031746,548758098.412698,609047284.920635,697291727.777778,889357059.52381,1199618980.15873,1351889403.1746,1540820245.2381,1912353339.68254,2350329157.14286,3135123879.36508,4094810488.09524,5219516810.31746,5067450002.20588,5237432542.46575,4067222369.30652,2966234106.19469,3439716561.65443,3778316380.23952,4082625952.73809,4599970618.44348,5695201563.42495,6984367762.90371,7157424031.06045,7249533620.30614,7870982170.98217,9062131307.88275,9788391732.82899,9965225496.5884,9024567484.2013,8392549702.31511,8195993230.74275,7662595075.90241,6325151760.0669,6588103836.34739,8033877360.41697,8734653809.49561,10646157920.3209,13794910633.8518,18504130752.9922,15929902138.1363,20030528042.9171,25099681460.8943,24595319573.7548,28965906502.2306,30881166852.3116,27282581335.7964,27440632933.5561
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,2571908062.07692,2899654840.36567,3286773187.87687,3600957771.15299,4356913870.23508,5166861068.42164,6113607728.15672,6204253758.57616,5736083835.22481,6420909789.63824,7432223176.77261,8289582883.50129,9189413409.01292,10994381894.7984,13858441211.2196,16877163792.1284,15947709379.6507,14620386673.8544,12495779622.071,15962459447.2168,18134029179.6393,21649137620.3055,21793496819.3379,17345624453.6916,17599660054.286,16548827018.2872,15244232957.876,20702298396.9717,15439408447.2288,22499559086.0343,26410386669.3609,34672122380.7687,36139225287.9079,35158109999.4973,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.606,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201217661645.509,201049665375.132,189212096470.293,192093512185.011
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,6684568805.06881,7256966966.22556,4399827767.96704,4875309866.34017,5271404668.36735,5784398976.9821,6371459304.41018,6809134235.54298,7591603053.43511,8408229699.14295,6687204834.3687,7408305735.65309,8017468688.2004,10082885603.0668,13781139969.6519,14893969287.6557,17097563270.2982,19648106122.0079,22706155475.3048,27502168726.9573,32450541843.0652,35646416952.5425,37140163934.4262,33212180658.1659,31408492876.691,30734335448.9905,29868339080.8263,33195933429.6008,37885440418.6834,42575183905.5606,44311593755.7845,45417561302.2497,52976344928.9564,54368083953.1119,64084460124.4644,74119987244.5011,82848140618.0266,82344260570.6685,72207025219.4752,82995147089.9742,81026297144.2795,76262072022.215,81357602950.1818,83908206456.0645,91371239764.8818,103071585462.599,122210719245.902,149359920005.894,174195135053.121,168334599538.168,199590774784.581,224143083706.777,250092093547.532,271836123723.678,284584522898.935,292774099014.19,304905406845.908
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65977749038.438,85500935934.9901,94337050693.2727,96045645026.178,110803391516.698,142137319587.629,159942880456.956,159117799530.388,174388271853.6,169717677900.734,171885598582.637,190521263343.023,198680637254.902,217518642324.505,255102252843.395,306134635593.744,344826430298.147,429249647594.607,533815789473.684,439796160379.475,479321128909.23,528819945375.376,500344281382.345,524214789307.993,545151778520.387,477336782066.587,469508680416.119
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,3193200404.37297,3417516639.37596,3668222357.65702,3905734459.72693,4235608177.67102,4687464054.83455,5135387845.97108,5740241165.63433,6354262628.33537,6969025825.62869,8109032775.45328,9202512367.49117,11240223128.2431,15092052330.3352,17514112075.7695,19349512941.1765,20334835543.7666,21441635411.2101,23489924726.2774,26625439344.2623,32899759311.1734,31980423452.7687,30530759334.0061,27242331885.6316,25220451794.029,27118476173.6675,38749715721.7531,48187667852.5687,56352797353.7604,60600056659.0272,78721607509.4923,89242382961.0101,107602689040.689,95019103603.042,99698453260.8696,118133634071.912,122629812841.175,117046198970.84,123981736420.303,127465545493.288,118358489957.619,121545880984.34,134228697534.35,164964195259.594,189187437298.237,197304513120.259,208566948939.907,240169336162.059,262007590449.685,243745748819.116,238303443425.21,244895101712.451,216368178659.447,226073492966.495,229629822121.601,199082291239.307,204564700289.118
GDP (current US$),NY.GDP.MKTP.CD,Post-demographic dividend,PST,1044656471320.34,1104232973387.34,1192909023772.47,1284222177741.77,1401673751394.55,1522536171657.24,1669615615246.75,1791607216531.48,1941588054277.74,2129810291257.2,2340888132430.83,2595435794745.15,3010533039073.01,3633402675461.9,4057572289102.56,4546348912848.59,4932972042226.7,5576027961708.64,6699303304490.5,7701902775121.55,8528744893965.74,8627548222470.53,8585856196665.94,8907329214532.45,9311124585501.98,9820475618013.03,11992583228317.2,13892518055017.9,15649138703182.9,16363490315438.2,18373377012979.3,19370853403893.8,20787746843384.1,20957060229668.8,22429029383135.7,24852064655451.6,24982304258549.2,24511726798084.9,24615173781504.8,25841010690140.8,26282689637675.3,26041902978856,27158954468171.9,30469203654916.5,33857110810844.5,35634331213681.7,37477971990381.3,40875024376117.3,43181906552198.2,40654677510668,42396023961852.1,45507579610296.7,45431195222279.9,45820016966895.3,46685151869819.2,44081796060319.5,45072138207006.3
GDP (current US$),NY.GDP.MKTP.CD,Pre-demographic dividend,PRE,10444792557.8843,10792191176.9913,11794111161.167,13764637075.142,12795571686.9276,14432973775.8933,15869568127.6857,14966394983.6694,15779012377.2635,17940990058.5991,21951712164.311,21460771419.442,24863758794.081,30483369632.1883,43595337802.2347,49542343893.6683,58304074038.3622,64654895975.3614,71877526055.5515,90876577931.6189,111128692579.225,99890611243.0476,96485338012.3115,82315486748.1407,81200162508.3064,84292961016.2471,86854873100.4704,99081060277.1038,101944868961.831,104019371613.989,167507910377.201,166990503688.432,152419870394.426,138508748991.463,126874724056.413,155361079241.209,173224107614.691,180765049998.456,178797997119.741,181481700462.617,211754710795.63,200696505653.475,237011718871.519,274020284824.498,332024783749.247,411421770397.822,513693910493.325,628900837818.886,802590453555.333,730577224083.184,1005125615291.85,1162386942622.43,1277869591512.9,1396458716370.55,1491939195061.18,1296897941977.73,1194739930946.8
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,21969400000,23878000000,26178400000,28266800000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086409000,57840954000,61701810000,69668635000,72546194000,75833996000,80322313000,83914521340.5431,87276164364.6388,89524131617.1909,93639316000,96385638000,98381268000,100351670000,101080738000,103134778000,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,301791301.791302,387700084.245998,510259940.720474,793884368.040437,2401403227.44085,2512784033.37828,3284301332.18953,3617580171.76055,4052000412.70087,5633000318.02401,7829094613.07082,8661263763.73626,7596703214.28571,6467582307.69231,6704395824.17583,6153296456.04396,5053021950.54945,5446428681.31868,6038187032.96703,6487912087.91209,7360439423.07692,6883516483.51648,7646153983.51648,7156593653.84615,7374450769.23077,8137911978.02198,9059340384.61539,11297802115.3846,10255495027.4725,12393131868.1319,17759890109.8901,17538461538.4615,19363736263.7363,23533791208.7912,31734065934.0659,44530494505.4945,60882142857.1428,79712087912.0879,115270054945.055,97798351648.3516,125122306346.154,167775274725.275,186833516483.516,198727747252.747,206224725274.725,164641483516.484,152468681318.681
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38413636363.6364,40809523809.5238,42105263157.8947,38995454545.4545,28998684210.5263,25121666666.6667,26362894736.8421,30074440483.3837,37662075750.123,37182938696.0752,35838588169.6429,41976002703.9207,36183003978.3474,37438527799.5302,40716836998.0386,46174557555.5892,59867801204.8193,76216441462.1442,99697566667.8107,123533036667.853,171536685395.563,208181626900.631,167422949529.4,167998080493.408,185362855081.021,171664638717.49,191549024910.604,199493490982.921,177522705145.168,186690595273.12
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,506500154001.466,516814258695.568,517962962962.963,460290556900.726,435083713850.837,395077301248.464,395531066563.296,391719993756.828,404926534140.017,270953116950.026,195905767668.562,259708496267.33,306602673980.117,345110438692.185,430347770731.787,591016690742.798,764017107992.391,989930542278.695,1299705247685.76,1660844408499.61,1222643696991.85,1524916112078.87,2031768558635.85,2170143623037.67,2230625004653.55,2063662281005.13,1365865245098.18,1283162348132.89
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,119000024,122000016,125000008,128000000,129999994,148799980,124525702.857143,159560018,172200018,188700037,219900006,222952578.196381,246457838.336681,290746157.145921,308458423.183854,571863295.740122,637754162.101094,746650558.55469,905709147.27019,1109346220.52885,1254765349.93185,1407062607.63214,1407242640.23211,1479688125.8852,1587412957.22263,1715625839.17973,1944711061.30888,2157434025.16467,2395493877.51365,2405021932.89997,2550185618.14774,1911600969.76612,2029026704.02707,1971525998.87685,753636370.454546,1293535010.94467,1382334879.40812,1851558301.7002,1989343495.21844,1817655328.06755,1734938264.47371,1674685094.01639,1677447150.10691,1845979298.99285,2089188828.797,2581465863.87859,3152016556.51526,3824811913.22869,4860576609.21568,5379378135.44102,5774003744.2708,6491683831.5094,7315702176.36442,7622526429.08839,8016288347.03577,8261034257.63248,8376048904.58291
